la	Colubraria	/places/265875/colubraria	hellenistic-republican,roman
NONE	Ophiussa	/places/265875/ophiussa	hellenistic-republican,roman
NONE	Consabura	/places/265876/consabura	hellenistic-republican,roman,late-antique
NONE	Consabrum	/places/265876/consabrum	hellenistic-republican,roman,late-antique
NONE	Kondabora	/places/265876/kondabora	hellenistic-republican,roman,late-antique
NONE	Contestania	/places/265877/contestania	hellenistic-republican,roman
NONE	Contestani	/places/265877/contestani	hellenistic-republican,roman
NONE	Dianium	/places/265880/dianium	classical,hellenistic-republican,roman,late-antique
NONE	Hemeroskopeion	/places/265880/hemeroskopeion	classical,hellenistic-republican,roman,late-antique
NONE	Ebura	/places/265882/ebura	roman
NONE	Cerialis	/places/265882/cerialis	roman
NONE	Ebusus	/places/265883/ebusus	archaic,classical,hellenistic-republican,roman,late-antique
la	Ebusus	/places/265884/ebusus	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Edeba	/places/265886/edeba	roman
NONE	Edeta	/places/265887/edeta	classical,hellenistic-republican,roman
NONE	Leiria	/places/265887/leiria	classical,hellenistic-republican
NONE	Edetania	/places/265888/edetania	hellenistic-republican,roman
NONE	Edetani	/places/265888/edetani	hellenistic-republican,roman
NONE	Sedetani	/places/265888/sedetani	hellenistic-republican,roman
NONE	Eliocroca	/places/265891/eliocroca	hellenistic-republican,roman,late-antique
NONE	Epora	/places/265893/epora	hellenistic-republican,roman,late-antique
NONE	Epora Foederatorum	/places/265893/epora-foederatorum	hellenistic-republican,roman,late-antique
NONE	Etobesa	/places/265894/etobesa	hellenistic-republican,roman
NONE	Etouissa	/places/265894/etouissa	hellenistic-republican,roman
NONE	Ferrarium	/places/265897/ferrarium	roman
NONE	Tenebrium Pr.	/places/265897/Tenebrium-Pr	roman
NONE	Ficariensis Locus	/places/265898/ficariensis-locus	roman
NONE	Fortuna	/places/265899/fortuna	hellenistic-republican,roman
NONE	Fraxinum	/places/265900/fraxinum	roman,late-antique
NONE	Guium	/places/265906/guium	roman
NONE	Cinium	/places/265906/cinium	roman
NONE	Iamo	/places/265916/iamo	hellenistic-republican,roman,late-antique
NONE	Iamna	/places/265916/iamna	hellenistic-republican,roman,late-antique
NONE	Iaspis	/places/265917/iaspis	roman,late-antique
NONE	Aspis	/places/265917/aspis	roman,late-antique
NONE	Igabrum	/places/265919/igabrum	roman,late-antique
NONE	Egabrum	/places/265919/egabrum	late-antique
NONE	Municipium Iulium	/places/265919/municipium-iulium	
NONE	Ildum	/places/265920/ildum	hellenistic-republican,roman,late-antique
la	Iliberri	/places/265921/iliberri	hellenistic-republican,roman,late-antique
NONE	Elvira	/places/265921/elvira	late-antique
NONE	Municipium Florentinum	/places/265921/municipium-florentinum	
NONE	Ilici	/places/265922/ilici	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Helike	/places/265922/helike	late-antique
NONE	Ecclesia Elotana	/places/265922/ecclesia-elotana	
NONE	Ilicitanus Sinus	/places/265923/ilicitanus-sinus	roman
NONE	Iliturgi	/places/265924/iliturgi	hellenistic-republican,roman,late-antique
NONE	Forum Iulium	/places/265924/forum-iulium	hellenistic-republican,roman,late-antique
NONE	Iliturgicola	/places/265925/iliturgicola	roman
NONE	Illikitanos Limen	/places/265926/illikitanos-limen	roman,late-antique
NONE	Ilorci	/places/265927/ilorci	hellenistic-republican,roman,late-antique
NONE	Ilourgeia	/places/265927/ilourgeia	hellenistic-republican,roman,late-antique
NONE	Ilounon	/places/265928/ilounon	classical,hellenistic-republican,roman,late-antique
NONE	Ilugo	/places/265929/ilugo	hellenistic-republican,roman
NONE	Ilurco	/places/265930/ilurco	roman
NONE	Ipolcobulcola	/places/265935/ipolcobulcola	roman
NONE	Municipium Polconensium	/places/265935/municipium-polconensium	roman
NONE	Iponuba	/places/265936/iponuba	roman
NONE	Hippo Nova	/places/265936/hippo-nova	roman
NONE	Ipsca	/places/265937/ipsca	hellenistic-republican,roman
NONE	Municipium Contributum Ipscense	/places/265937/municipium-contributum-ipscense	hellenistic-republican,roman
NONE	Iptuci	/places/265938/iptuci	hellenistic-republican,roman
NONE	Ituci	/places/265938/ituci	hellenistic-republican,roman
NONE	Col. Virtus Iulia	/places/265938/col-virtus-iulia	
NONE	Isturgi	/places/265939/isturgi	roman,late-antique
NONE	Municipium Triumphale	/places/265939/municipium-triumphale	roman,late-antique
NONE	Laminium	/places/265946/laminium	hellenistic-republican,roman,late-antique
NONE	Libisosa	/places/265949/libisosa	hellenistic-republican,roman,late-antique
NONE	Colonia Forum Augustum	/places/265949/colonia-forum-augustum	hellenistic-republican,roman,late-antique
NONE	Lobetanoi	/places/265951/lobetanoi	roman
NONE	Longuntica	/places/265952/longuntica	hellenistic-republican
NONE	Lucentum	/places/265954/lucentum	hellenistic-republican,roman,late-antique
NONE	Akra Leuke	/places/265954/akra-leuke	hellenistic-republican,roman,late-antique
NONE	Castrum Album	/places/265954/castrum-album	hellenistic-republican,roman,late-antique
NONE	Maenuba	/places/265958/maenuba	roman
NONE	Mainake	/places/265958/mainake	roman
NONE	Maenuba	/places/265959/maenuba	classical,hellenistic-republican,roman,late-antique
NONE	Menova	/places/265959/menova	roman,late-antique
NONE	Maenoba	/places/265959/maenoba	
NONE	Mago	/places/265960/mago	hellenistic-republican,roman,late-antique
NONE	Mainake	/places/265961/mainake	archaic,classical,hellenistic-republican
la	Malaca	/places/265963/malaca	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Malaca	/places/265964/malaca	roman
NONE	Mariana	/places/265965/mariana	roman,late-antique
NONE	Marianus M.	/places/265966/Marianus-M	hellenistic-republican,roman
NONE	Marruca	/places/265967/marruca	roman
NONE	Mentesa	/places/265969/mentesa	hellenistic-republican,roman
NONE	Mentesa Bastia	/places/265970/mentesa-bastia	hellenistic-republican,roman,late-antique
NONE	Murgi	/places/265977/murgi	hellenistic-republican,roman
NONE	Obulco	/places/265982/obulco	hellenistic-republican,roman
NONE	Municipium Pontificense	/places/265982/municipium-pontificense	hellenistic-republican,roman
NONE	Ocules	/places/265983/ocules	roman
NONE	Olcades	/places/265984/olcades	hellenistic-republican
NONE	Onuba	/places/265985/onuba	hellenistic-republican,roman
NONE	Opta	/places/265987/opta	hellenistic-republican,roman
NONE	Oretana Iuga	/places/265988/oretana-iuga	roman
NONE	Oretania	/places/265989/oretania	hellenistic-republican,roman
NONE	Oretani	/places/265989/oretani	hellenistic-republican,roman
NONE	Oretum	/places/265990/oretum	hellenistic-republican,roman,late-antique
NONE	Oria	/places/265990/oria	hellenistic-republican,roman,late-antique
NONE	Horetum	/places/265990/horetum	hellenistic-republican,roman,late-antique
NONE	Orospeda M.	/places/265992/Orospeda-M	hellenistic-republican,roman
NONE	Ossigi	/places/265994/ossigi	roman,late-antique
NONE	Municipium Latonium	/places/265994/municipium-latonium	roman,late-antique
NONE	Palma	/places/265998/palma	hellenistic-republican,roman,late-antique
NONE	Parietinae	/places/265999/parietinae	hellenistic-republican,roman
NONE	Pityussae	/places/266001/pityussae	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Planesia	/places/266002/planesia	hellenistic-republican,roman
NONE	Pollentia	/places/266004/pollentia	hellenistic-republican,roman,late-antique
NONE	Portos Magnos	/places/266005/portos-magnos	roman
NONE	Portus Sucronis	/places/266006/portus-sucronis	late-antique
NONE	Sacili	/places/266017/sacili	hellenistic-republican,roman
NONE	Municipium Martiale	/places/266017/municipium-martiale	hellenistic-republican,roman
NONE	Saetabis	/places/266018/saetabis	hellenistic-republican,roman,late-antique
NONE	Saetabis	/places/266019/saetabis	roman
la	Saguntum	/places/266021/saguntum	classical,hellenistic-republican,roman,late-antique
NONE	Arse	/places/266021/arse	classical,hellenistic-republican,roman,late-antique
NONE	Salaria	/places/266022/salaria	hellenistic-republican,roman
NONE	Col. Salariensis	/places/266022/col-salariensis	hellenistic-republican,roman
NONE	Salika	/places/266023/salika	roman
NONE	Saltigi	/places/266025/saltigi	hellenistic-republican,roman,late-antique
NONE	Sanisera	/places/266026/sanisera	hellenistic-republican,roman,late-antique
NONE	Saturni	/places/266030/saturni	roman
NONE	Scombraria Pr.	/places/266030/Scombraria-Pr	roman
NONE	Scombraria	/places/266032/scombraria	hellenistic-republican,roman
NONE	Hercules	/places/266032/hercules	hellenistic-republican,roman
NONE	Sebelaci	/places/266034/sebelaci	hellenistic-republican,roman,late-antique
NONE	Segisa	/places/266035/segisa	hellenistic-republican,roman
NONE	Segobriga	/places/266036/segobriga	hellenistic-republican,roman,late-antique
NONE	Selambina	/places/266037/selambina	roman
NONE	Sel	/places/266037/sel	roman
NONE	Sexi	/places/266038/sexi	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Saxetanum	/places/266038/saxetanum	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Caesarea	/places/266038/caesarea	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Firmum Iulium	/places/266038/firmum-iulium	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Sisapo	/places/266043/sisapo	hellenistic-republican,roman,late-antique
NONE	Saesapo	/places/266043/saesapo	hellenistic-republican,roman
NONE	Sisalo	/places/266043/sisalo	hellenistic-republican,roman,late-antique
NONE	Solorius M.	/places/266046/Solorius-M	hellenistic-republican,roman,late-antique
NONE	Sorobis	/places/266047/sorobis	roman
NONE	Sosontigi	/places/266048/sosontigi	roman
NONE	Sosintigi	/places/266048/sosintigi	roman
NONE	Spartarius Campus	/places/266050/spartarius-campus	roman
NONE	Sucia	/places/266051/sucia	hellenistic-republican,roman,late-antique
NONE	Ucia	/places/266051/ucia	hellenistic-republican,roman,late-antique
NONE	Ouogia	/places/266051/ouogia	
NONE	Setia	/places/266051/setia	
NONE	Sitia	/places/266051/sitia	
NONE	Stia	/places/266051/stia	
NONE	Sutia	/places/266051/sutia	
NONE	Sucro	/places/266052/sucro	hellenistic-republican,roman
NONE	Sucro	/places/266053/sucro	hellenistic-republican,roman
NONE	Sucronensis Sinus	/places/266054/sucronensis-sinus	roman
NONE	Suel	/places/266055/suel	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Tader	/places/266057/tader	roman
NONE	Tagili	/places/266058/tagili	hellenistic-republican,roman
NONE	Respublica Tagilitana	/places/266058/respublica-tagilitana	hellenistic-republican,roman
NONE	Tagonios	/places/266059/tagonios	hellenistic-republican,roman
NONE	Thiar	/places/266063/thiar	hellenistic-republican,roman,late-antique
NONE	Toletum	/places/266066/toletum	hellenistic-republican,roman,late-antique
NONE	Tucci	/places/266070/tucci	hellenistic-republican,roman,late-antique
NONE	Col. Augusta Gemella	/places/266070/col-augusta-gemella	hellenistic-republican,roman,late-antique
NONE	Itukke	/places/266070/itukke	hellenistic-republican,roman,late-antique
NONE	Tuci	/places/266071/tuci	roman,late-antique
NONE	Tugia	/places/266072/tugia	classical,hellenistic-republican,roman,late-antique
NONE	Tugiensis Saltus	/places/266073/tugiensis-saltus	hellenistic-republican,roman
NONE	Turaniana	/places/266074/turaniana	roman,late-antique
NONE	Turdetania	/places/266075/turdetania	hellenistic-republican,roman,late-antique
NONE	Turdetani	/places/266075/turdetani	hellenistic-republican,roman,late-antique
NONE	Turia	/places/266076/turia	hellenistic-republican,roman
NONE	Tutugi	/places/266078/tutugi	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Ucubi	/places/266081/ucubi	hellenistic-republican,roman
NONE	Col. Claritas Iulia	/places/266081/col-claritas-iulia	hellenistic-republican,roman
NONE	Udiva	/places/266082/udiva	roman
NONE	Uduba	/places/266082/uduba	roman
NONE	Urci	/places/266085/urci	hellenistic-republican,roman,late-antique
NONE	Urcitanus Sinus	/places/266086/urcitanus-sinus	roman
NONE	Urgao	/places/266087/urgao	hellenistic-republican,roman,late-antique
NONE	Vircao	/places/266087/vircao	hellenistic-republican,roman,late-antique
NONE	Municipium Albense Urgauonense	/places/266087/municipium-albense-urgauonense	hellenistic-republican,roman,late-antique
NONE	Valentia	/places/266090/valentia	hellenistic-republican,roman,late-antique
NONE	Valeria	/places/266092/valeria	hellenistic-republican,roman,late-antique
NONE	Vergilia	/places/266093/vergilia	roman,late-antique
NONE	Vicus Cuminarius	/places/266094/vicus-cuminarius	roman,late-antique
NONE	Viniolae	/places/266097/viniolae	roman,late-antique
NONE	Vivatia	/places/266099/vivatia	roman,late-antique
NONE	Viatia	/places/266099/viatia	roman,late-antique
NONE	Biatia	/places/266099/biatia	
NONE	Adiungi	/places/270292/adiungi	late-antique
NONE	Aimiliana	/places/270293/aimiliana	roman
NONE	Alternum	/places/270294/alternum	roman,late-antique
NONE	Alterum	/places/270294/alterum	roman,late-antique
NONE	Asterum	/places/270294/asterum	
NONE	Alternia	/places/270295/alternia	roman
NONE	Althaia	/places/270296/althaia	hellenistic-republican
NONE	Cartala	/places/270296/cartala	hellenistic-republican
NONE	Amtorgis	/places/270297/amtorgis	hellenistic-republican
NONE	Andura	/places/270298/andura	roman
NONE	Barnakis	/places/270301/barnakis	roman
NONE	Beleia	/places/270303/beleia	roman
NONE	Bergoula	/places/270304/bergoula	roman
NONE	Bernaba	/places/270305/bernaba	roman
NONE	Bigerra	/places/270306/bigerra	hellenistic-republican,roman
NONE	Begerra	/places/270306/begerra	hellenistic-republican,roman
NONE	Celeret	/places/270310/celeret	roman,late-antique
NONE	Celeri	/places/270310/celeri	roman,late-antique
NONE	Cusubi	/places/270311/cusubi	hellenistic-republican
NONE	Casuli	/places/270311/casuli	hellenistic-republican
NONE	Egelesta 1	/places/270313/egelesta-1	hellenistic-republican,roman
NONE	Egelesta	/places/270313/egelesta	hellenistic-republican,roman
NONE	Egelesta 2	/places/270314/egelesta-2	roman
NONE	Egelesta	/places/270314/egelesta	roman
NONE	Hannibalis	/places/270316/hannibalis	roman
NONE	Helonis	/places/270317/helonis	hellenistic-republican
NONE	Helo	/places/270317/helo	hellenistic-republican
NONE	Hyops	/places/270318/hyops	classical
NONE	Ibe	/places/270320/ibe	hellenistic-republican,roman
NONE	Ide	/places/270320/ide	hellenistic-republican,roman
NONE	Icositani	/places/270321/icositani	roman
NONE	Ilarkouris	/places/270323/ilarkouris	roman
NONE	Ileosca	/places/270324/ileosca	roman
NONE	Ilourbida	/places/270325/ilourbida	roman
NONE	Ispinon	/places/270326/ispinon	roman
NONE	Istonion	/places/270327/istonion	roman
NONE	Kallikoula	/places/270329/kallikoula	roman
NONE	Karka	/places/270330/karka	roman
NONE	Kerouaria	/places/270331/kerouaria	roman
NONE	Krabrasia	/places/270332/krabrasia	classical
NONE	Laccuris	/places/270334/laccuris	roman
NONE	Lassira	/places/270335/lassira	hellenistic-republican,roman
NONE	Lersensis Res Publicae	/places/270335/lersensis-res-publicae	hellenistic-republican,roman
NONE	Lauro	/places/270336/lauro	hellenistic-republican,roman
NONE	Laxta	/places/270337/laxta	roman
NONE	Libana	/places/270339/libana	roman
NONE	Lobeton	/places/270340/lobeton	roman
NONE	Loupparia	/places/270341/loupparia	roman
NONE	Lyco	/places/270342/lyco	hellenistic-republican
NONE	Martium Ucia	/places/270344/martium-ucia	roman
NONE	Ucia	/places/270344/ucia	roman
NONE	Mastia	/places/270345/mastia	classical,hellenistic-republican
NONE	Massia	/places/270345/massia	classical,hellenistic-republican
NONE	Mediolon	/places/270346/mediolon	roman
NONE	Mellaria	/places/270347/mellaria	roman
NONE	Menariae	/places/270348/menariae	roman
NONE	Meterkosa	/places/270349/meterkosa	roman
NONE	Molybdina	/places/270350/molybdina	classical
NONE	Nobila	/places/270352/nobila	hellenistic-republican
NONE	Oinoussa	/places/270355/oinoussa	roman
NONE	Orkelis	/places/270356/orkelis	roman
NONE	Ouarada	/places/270357/ouarada	roman
NONE	Varciliens(...)	/places/270357/varciliens	roman
NONE	Ourkesa	/places/270358/ourkesa	roman
NONE	Pallantia	/places/270360/pallantia	roman
NONE	Paterniana	/places/270361/paterniana	roman
NONE	Plumbaria	/places/270362/plumbaria	hellenistic-republican,roman
NONE	Poukialia	/places/270363/poukialia	roman
NONE	Ripa	/places/270365/ripa	roman
NONE	S. Martini, Mon.	/places/270367/S-Martini-Mon	late-antique
NONE	Saitabikoula	/places/270368/saitabikoula	roman
NONE	Salaria Bastetana	/places/270369/salaria-bastetana	roman
NONE	Salaria	/places/270369/salaria	roman
NONE	Salduba	/places/270370/salduba	roman
NONE	Salduba	/places/270371/salduba	roman
NONE	Soricaria	/places/270373/soricaria	hellenistic-republican
NONE	Sucaelo	/places/270374/sucaelo	roman
NONE	Siccaenum	/places/270374/siccaenum	roman
NONE	Tiquadra	/places/270376/tiquadra	roman
NONE	Tourboula	/places/270377/tourboula	roman
NONE	Ulissi	/places/270380/ulissi	roman
NONE	Ulisi	/places/270380/ulisi	roman
NONE	Odyssea	/places/270380/odyssea	
NONE	Urbiaca	/places/270381/urbiaca	roman,late-antique
NONE	Urgapa	/places/270382/urgapa	roman,late-antique
NONE	Valebonga	/places/270384/valebonga	roman,late-antique
NONE	Vescelia	/places/270386/vescelia	hellenistic-republican
NONE	Alebus	/places/271047/alebus	
NONE	Barbetium Iugum	/places/271048/barbetium-iugum	
NONE	Berybraces	/places/271049/berybraces	
NONE	Crabrasiae Iugum	/places/271050/crabrasiae-iugum	
NONE	Gymnetes	/places/271051/gymnetes	
NONE	Herna	/places/271052/herna	
NONE	Hiberi	/places/271053/hiberi	
NONE	Hylactes Civitas	/places/271054/hylactes-civitas	
NONE	Hystra Civitas	/places/271055/hystra-civitas	
NONE	Ilerda	/places/271056/ilerda	
NONE	Libyphoenices	/places/271057/libyphoenices	
NONE	Malacha	/places/271058/malacha	
NONE	Malaca	/places/271058/malaca	
NONE	Malachae	/places/271059/malachae	
NONE	Massiena Urbs	/places/271060/massiena-urbs	
NONE	Massieni	/places/271061/massieni	
NONE	Menace	/places/271062/menace	
NONE	Minervae	/places/271063/minervae	
NONE	Naccararum Palus	/places/271064/naccararum-palus	
NONE	Namnatius Portus	/places/271065/namnatius-portus	
NONE	Noctilucae	/places/271066/noctilucae	
NONE	Phoenices	/places/271067/phoenices	
NONE	[Pityussa] Iugum	/places/271068/pityussa-iugum	
NONE	Cautes	/places/271068/cautes	
NONE	Sardum Mare	/places/271069/sardum-mare	
NONE	Sarna Civitas	/places/271070/sarna-civitas	
NONE	Sicana Civitas	/places/271071/sicana-civitas	
NONE	Silurus M.	/places/271073/Silurus-M	
NONE	Strongyle	/places/271074/strongyle	
NONE	Theodorus	/places/271075/theodorus	
NONE	Trete Iugum	/places/271076/trete-iugum	
NONE	Tyris	/places/271077/tyris	
NONE	Tyrius	/places/271078/tyrius	
NONE	Veneris Fanum	/places/271079/veneris-fanum	
NONE	Veneris Iugum	/places/271080/veneris-iugum	
NONE	Veneris Litus	/places/271081/veneris-litus	
NONE	Abila M.	/places/275577/Abila-M	classical,hellenistic-republican,roman,late-antique
NONE	Ad Mercuri	/places/275579/ad-mercuri	roman
NONE	Ad Novas	/places/275580/ad-novas	roman,late-antique
NONE	Aquae Dacicae	/places/275590/aquae-dacicae	roman
NONE	Aquila Maior Pr.	/places/275591/Aquila-Maior-Pr	roman,late-antique
NONE	Aquila Minor Pr.	/places/275592/Aquila-Minor-Pr	roman,late-antique
NONE	Autololes	/places/275596/autololes	roman,late-antique
NONE	Autoteles	/places/275596/autoteles	roman,late-antique
NONE	Banasa	/places/275599/banasa	classical,hellenistic-republican,roman
NONE	Col. Iulia Valentia Banasa	/places/275599/col-iulia-valentia-banasa	classical,hellenistic-republican,roman
NONE	Baniurae	/places/275600/baniurae	hellenistic-republican,roman
NONE	Banioubai	/places/275600/banioubai	hellenistic-republican,roman
NONE	Boniuricis	/places/275600/boniuricis	hellenistic-republican,roman
NONE	Baquates	/places/275601/baquates	roman
NONE	Bakouatai	/places/275601/bakouatai	roman
NONE	Ouakouatai	/places/275601/ouakouatai	roman
NONE	Barbari Pr.	/places/275602/Barbari-Pr	roman,late-antique
NONE	Cephisis L.	/places/275613/Cephisis-L	classical,hellenistic-republican,roman
NONE	Cottae	/places/275615/cottae	hellenistic-republican,roman
NONE	Kotes	/places/275615/kotes	hellenistic-republican,roman
NONE	Gytte	/places/275615/gytte	hellenistic-republican,roman
NONE	Ermaia Akra	/places/275624/ermaia-akra	hellenistic-republican,roman
NONE	Frigidae	/places/275629/frigidae	roman
NONE	Friglas	/places/275629/friglas	late-antique
NONE	Heras	/places/275639/heras	hellenistic-republican,roman
NONE	Heras	/places/275640/heras	hellenistic-republican,roman
NONE	Kaunoi	/places/275650/kaunoi	hellenistic-republican,roman
NONE	Iangaukanoi	/places/275650/iangaukanoi	hellenistic-republican,roman
NONE	Laud	/places/275665/laud	
NONE	Lixus	/places/275666/lixus	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Lixitai	/places/275666/lixitai	hellenistic-republican
NONE	Aulucus	/places/275666/aulucus	late-antique
NONE	Lixus	/places/275667/lixus	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Lixox	/places/275667/lixox	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Lunx	/places/275667/lunx	archaic,classical,hellenistic-republican,roman,late-antique
NONE	Macenites	/places/275670/macenites	roman
NONE	Makanitai	/places/275670/makanitai	roman
NONE	Masikes	/places/275672/masikes	hellenistic-republican,roman
NONE	Maurusii	/places/275674/maurusii	roman,late-antique
NONE	Mauri	/places/275674/mauri	roman,late-antique
NONE	Maurensioi	/places/275674/maurensioi	roman,late-antique
NONE	Metagonitai	/places/275679/metagonitai	roman
NONE	Oppidum Novum	/places/275685/oppidum-novum	roman
NONE	Ouerbikai	/places/275688/ouerbikai	roman
NONE	Oueroueis	/places/275689/oueroueis	roman
NONE	Sala	/places/275696/sala	hellenistic-republican,roman,late-antique
NONE	Salat	/places/275697/salat	
NONE	Salenses	/places/275698/salenses	roman
NONE	Salinsai	/places/275698/salinsai	roman
NONE	Septem	/places/275703/septem	roman,late-antique
NONE	Septa	/places/275703/septa	roman,late-antique
NONE	Septem Fratres M.	/places/275704/Septem-Fratres-M	
NONE	Sokossioi	/places/275723/sokossioi	roman
NONE	Soloeis	/places/275724/soloeis	
NONE	Ampelusia Pr.	/places/275724/Ampelusia-Pr	
NONE	Sububus	/places/275727/sububus	
NONE	Sububa	/places/275727/sububa	
NONE	Tabernae	/places/275729/tabernae	roman,late-antique
NONE	Taenia Longa	/places/275730/taenia-longa	
NONE	Tamuda	/places/275732/tamuda	hellenistic-republican,roman,late-antique
NONE	Tamucus	/places/275732/tamucus	hellenistic-republican,roman,late-antique
NONE	Tamuda	/places/275733/tamuda	
NONE	Tumuada	/places/275733/tumuada	
NONE	Thamusida	/places/275734/thamusida	roman
NONE	Tingi	/places/275736/tingi	hellenistic-republican,roman,late-antique
NONE	Tingitani	/places/275736/tingitani	classical,hellenistic-republican
NONE	Thymiaterion	/places/275736/thymiaterion	
NONE	Tocolosida	/places/275737/tocolosida	roman
NONE	Tremuli	/places/275738/tremuli	roman,late-antique
NONE	Volubilis	/places/275740/volubilis	hellenistic-republican,roman,late-antique
NONE	Volubilitani	/places/275740/volubilitani	hellenistic-republican,roman,late-antique
NONE	Ouoloubilianoi	/places/275740/ouoloubilianoi	hellenistic-republican,roman,late-antique
NONE	Zegrenses	/places/275742/zegrenses	roman
NONE	Zilia	/places/275743/zilia	
NONE	Zilil	/places/275743/zilil	
NONE	Zilil	/places/275744/zilil	roman,late-antique
NONE	Zilis	/places/275744/zilis	roman,late-antique
NONE	Col. Iulia Constantia Zilil	/places/275744/col-iulia-constantia-zilil	roman,late-antique
NONE	Ad Mercurios	/places/278597/ad-mercurios	roman
NONE	Akra	/places/278598/akra	archaic,classical
NONE	Anides	/places/278599/anides	hellenistic-republican
NONE	Arambys	/places/278600/arambys	archaic,classical
NONE	Babba	/places/278602/babba	roman
NONE	Col. Iulia Campestris Babba	/places/278602/col-iulia-campestris-babba	roman
NONE	Castrabariensis	/places/278602/castrabariensis	late-antique
NONE	Cobucla	/places/278605/cobucla	roman
NONE	Dugas	/places/278607/dugas	late-antique
NONE	Emporikos Kolpos	/places/278609/emporikos-kolpos	hellenistic-republican,roman
NONE	Sagigi Sinus	/places/278609/sagigi-sinus	roman
NONE	Gilda	/places/278611/gilda	hellenistic-republican,roman
NONE	Silda	/places/278611/silda	hellenistic-republican,roman
NONE	Gontiana	/places/278612/gontiana	roman,late-antique
NONE	Gentiano	/places/278612/gentiano	roman,late-antique
NONE	Hesperidum Horti	/places/278614/hesperidum-horti	classical,hellenistic-republican,roman
NONE	Hesperioi	/places/278615/hesperioi	
NONE	Karikon Teichos	/places/278617/karikon-teichos	archaic,classical
NONE	Lissa	/places/278619/lissa	classical,hellenistic-republican
NONE	Masaesyli	/places/278621/masaesyli	roman
NONE	Mauritania Egel	/places/278622/mauritania-egel	late-antique
NONE	Mauritania Perosis	/places/278623/mauritania-perosis	late-antique
NONE	Mauritania Salinarum	/places/278623/mauritania-salinarum	late-antique
NONE	Melitta	/places/278624/melitta	archaic,classical
NONE	Mulelacha Pr.	/places/278625/Mulelacha-Pr	
NONE	Nektiberes	/places/278627/nektiberes	roman
NONE	Ouobrix	/places/278629/ouobrix	roman
NONE	Pacatiana	/places/278631/pacatiana	late-antique
NONE	Pontion	/places/278632/pontion	classical
NONE	Pisciana	/places/278633/pisciana	roman
NONE	Pyron Pedion	/places/278634/pyron-pedion	roman
NONE	Ad Dracones	/places/285392/ad-dracones	roman,late-antique
NONE	Ad Fratres	/places/285393/ad-fratres	roman
NONE	Akra	/places/285409/akra	archaic,classical
NONE	Akouensioi	/places/285410/akouensioi	roman,late-antique
NONE	Ala Miliaria	/places/285411/ala-miliaria	roman,late-antique
NONE	Tigit	/places/285411/tigit	roman,late-antique
NONE	Albulae	/places/285412/albulae	roman,late-antique
NONE	Praesidium Sufative	/places/285412/praesidium-sufative	roman,late-antique
NONE	Altava	/places/285413/altava	roman,late-antique
NONE	Aquae Sirenses	/places/285415/aquae-sirenses	roman,late-antique
NONE	Ballene Praesidium	/places/285418/ballene-praesidium	roman
NONE	Bavares	/places/285419/bavares	hellenistic-republican,roman,late-antique
NONE	Camarata	/places/285422/camarata	roman
NONE	Canarii	/places/285423/canarii	hellenistic-republican,roman,late-antique
NONE	Castra Nova	/places/285424/castra-nova	roman,late-antique
NONE	Castra Puerorum	/places/285425/castra-puerorum	classical,hellenistic-republican,roman,late-antique
NONE	Castra Puerum	/places/285425/castra-puerum	classical,hellenistic-republican,roman,late-antique
NONE	Cen..	/places/285426/Cen	roman,late-antique
NONE	Cen	/places/285426/cen	roman,late-antique
NONE	Cohors Breucorum	/places/285428/cohors-breucorum	roman
NONE	Kaputurbe	/places/285428/kaputurbe	roman
NONE	Columnata	/places/285430/columnata	roman,late-antique
NONE	Dryitai	/places/285437/dryitai	roman
NONE	Eloulioi	/places/285439/eloulioi	roman
NONE	Error	/places/285440/error	
NONE	Gadaum Castra	/places/285444/gadaum-castra	roman
NONE	Herpeditanoi	/places/285450/herpeditanoi	hellenistic-republican,roman,late-antique
NONE	Isaris	/places/285453/isaris	
NONE	Kaputtasaccora	/places/285456/kaputtasaccora	roman
NONE	Kh., see Kherba	/places/285459/kh-see-kherba	
NONE	Laturus Sinus	/places/285475/laturus-sinus	
NONE	Lemnis	/places/285476/lemnis	roman
NONE	Lucu	/places/285477/lucu	roman
NONE	Massaesylii	/places/285480/massaesylii	roman,late-antique
NONE	Mauretania Caesariensis	/places/285482/mauretania-caesariensis	roman,late-antique
NONE	Melanogaitouloi	/places/285484/melanogaitouloi	hellenistic-republican,roman,late-antique
NONE	Mina	/places/285488/mina	roman,late-antique
NONE	Mina	/places/285489/mina	
NONE	Nakmousioi	/places/285493/nakmousioi	roman
NONE	Nigritae	/places/285494/nigritae	hellenistic-republican,roman,late-antique
NONE	Numerus Syrorum	/places/285495/numerus-syrorum	roman,late-antique
NONE	Pomaria	/places/285501/pomaria	roman,late-antique
