Petrosak	/places/573440/petrosaka
Mnasoubi	/places/874768/mnasoubion
Anthed	/places/540639/anthedon	/places/687826/anthedon	/places/573097/anthedos
Geraestic Port	/places/550550/geraesticus-portus
Anthem	/places/857031/anthemus	/places/897708/anthemus
Anthen	/places/570085/anthene
Anthei	/places/573098/antheia	/places/573096/antheia	/places/570756/antheia
Maliac Sin	/places/540929/maliacus-sinus
Castr Neptitan	/places/334482/castra-neptitana
Adiabl	/places/865989/adiabla
Tmoer	/places/789785/tmoeris
Pso	/places/756635/psoi
Kanopisch Mündung [2]	/places/211425281/kanopische-mundung-2
Korak Nes	/places/573300/korakon-nesos
Zesz	/places/716654/zeszes	/places/716609/zeszes
Zeuchar	/places/344500/zeucharis
Hydr L.	/places/540822/Hydra-L
Psy	/places/741582/psya
Zolocert	/places/874806/zolocerta
Parr	/places/383739/parra
Negev	/places/687985/negev
Rhosi M.	/places/658583/Rhosii-M
Scingomag	/places/167914/scingomagus
Wroxeter	/places/79741/name.2012-07-19.8466357199
Ad Maior	/places/334599/ad-maiores
Souasten	/places/60064/souastene
Ze Aglaios, T.	/places/442859/Zeus-Aglaios-T
Sebagen	/places/628972/sebagena
Maranth Kom	/places/376792/maranthis-kome
Ketari	/places/465941/ketaria
Gisac	/places/109007/gisacum	/places/109007/gisacum-le-vieil-evreux
Mannarici	/places/99006/mannaricium
Senj	/places/197505/senj
Seni	/places/197505/senia
Senn	/places/741598/sennis
Senl	/places/108776/senlis
Buschir	/places/922627/buschir
Alexandre ad Aegypt	/places/727070/alexandrea-ad-aegyptum
Manegord	/places/845011/manegordo
Tarbass	/places/642563/tarbassos
Sens	/places/108729/sens
Sent	/places/741599/sento
Hispan Fret	/places/256198/hispanum-fretum
Ktēsiphōn	/places/893976/ktesiphon
Cluent	/places/413094/cluentus
Aspasio	/places/59713/aspasioi
Croton	/places/452317/crotona
Doryknam	/places/554221/doryknama
ʾfss	/places/599612/2befss
Subtabart	/places/305155/subtabarti
Trimith	/places/776235/trimithis
Armasel	/places/314889/armasela
Pithek	/places/511364/pithekas
Burgen	/places/207001/burgenae
Copa L.	/places/540715/Copais-L
Idai M.	/places/589816/Idaion-M
Sarept	/places/678374/sarepta
Feltri	/places/187377/feltria
Camp Stell	/places/432747/campus-stellas
Cahors	/places/138329/cahors
Notit	/places/915878/notitae
Abelteri	/places/255947/abelterium
Castr Samaritanor	/places/678404/castra-samaritanorum	/places/682535/castra-samaritanorum
Praedi Zoclian Caesar Nostror	/places/321689/praedia-zocliana-caesarum-nostrorum
Arax Pr.	/places/570101/Araxos-Pr
Attakeno	/places/59721/attakenoi
Eurymena	/places/540784/eurymenai	/places/530875/eurymenai	/places/543706/eurymenai
Bitour	/places/246244/bitouris
Sturi	/places/162335/sturium	/places/109354/sturii
Blandon	/places/197172/blandona
Iouliol	/places/474925/iouliola
Arragan	/places/912989/arragan
Sergioupol	/places/668354/sergioupolis
Ēl	/places/746700/ela
Ad Regi	/places/311073/ad-regias
Ellepor	/places/456060/elleporos
Matilic	/places/413196/matilica
Paresac	/places/884906/paresaca
Baetic	/places/862/baetica	/places/981510/baetica
Bandar- ʿAbbās	/places/360094477/bandar-e-2bfabbas
Col. Aeli Hadrian August	/places/648647/col-aelia-hadriana-augusta
Ārjunāyan	/places/59705/arjunayanas
Rhoizousa Akra	/places/521139/rhoizousai-akrai
Sargarausen	/places/629068/sargarausene
Arkadiupol	/places/554194/arkadiupolis
Arabiss	/places/628925/arabissos
Karbaleid	/places/554248/karbaleida
Bardil Turdul	/places/260506/bardili-turduli
Laptoukom	/places/614730/laptoukome
Aurini	/places/413044/aurinia
Cafav	/places/298992/cafaves
Philyre	/places/860849/philyreis
Athen Skiras, T.	/places/579886/Athena-Skiras-T
Pernac	/places/109245/pernaco
Auring	/places/265810/auringis
Ileat	/places/261247/ileates
Sangi	/places/614827/sangia
Curic	/places/197235/curicum
Althain	/places/442462/althainos
Chachin	/places/40090/chachina
Ṣur	/places/678437/suru
Gezer	/places/687904/gezer
Aiga M.	/places/540604/Aigai-M
Brigios	/places/138239/brigiosum
Tidd	/places/305167/tiddis
Tidm	/places/40338/tidma
Tyanoll	/places/550949/tyanollos
Liknino	/places/472090/likninoi
Empori Taurokephal	/places/222053/emporion-taurokephalon
Māridīn	/places/874588/maridin
Essedon	/places/835034/essedones
Nallour	/places/50697/nalloura
Auga	/places/638780/augai
Kašjar	/places/90032638/kasjari	/places/831377670/kasjari
Limic	/places/236519/limici
Leucopetr Pr.	/places/452366/Leucopetra-Pr
Gourgan	/places/942281/gourgan
Saarbrück	/places/109298/saarbrucken
Saticul	/places/433105/saticula
Limis	/places/315063/limisa
Lag Trasimen	/places/413347/lago-trasimeno
Salviac	/places/138569/salviacum
Semilitens	/places/472016/semilitenses
Thermasi	/places/570724/thermasia
Cilici Port	/places/658375/ciliciae-portae
Lycid	/places/554272/lycide
Coloni Claudi Caes. P.	/places/678010/Colonia-Claudia-Caes-P
sepolcr degl Scipion	/places/999196280/sepolcro-degli-scipioni
Aigai M.	/places/589676/Aigaion-M
Plyar	/places/642554/plyara
Alpi Tropae	/places/157940/alpium-tropaeum
Orléans	/places/138281/orleans
Tall Abū Ḥawwām	/places/678404/tall-abu-hawwam-1
Kratei	/places/844991/krateia
Bryani	/places/481773/bryanion
Andrap	/places/857028/andrapa	/places/619106/andrapa
Augoustamnik II	/places/1001945/augoustamnike-ii
Pmouch	/places/789769/pmouchis
Taurian	/places/452466/tauriana	/places/491737/tauriana	/places/452466/taurianum	/places/452467/taurianum
Taboc	/places/932481/taboca
Epanteri	/places/383641/epanterii
Andrak	/places/619106/andraka
Tauriac	/places/138610/tauriaco
Camer Ager	/places/456047/camere-ager
Ut	/places/217034/utus	/places/217033/utus
Up	/places/894056/upi	/places/894056/upi-2
Ur	/places/912985/uri-1	/places/912985/ur-lat	/places/912985/ur-deu	/places/912985/ur	/places/300354625/ura	/places/912985/uri	/places/876733/ur
Ul	/places/903109/ula	/places/912877/ula
Predauensio	/places/222154/predauensioi
Un	/places/207529/una	/places/727117/unu
Digdid Selor	/places/363954/digdida-selorum
Thibar	/places/315201/thibari
Agatho Daimon	/places/50592/agathou-daimonos
Ub	/places/315240/ubus
Tpł	/places/863903/tp142is-1	/places/863903/tp142is
Sandain	/places/550863/sandaina
Paitik	/places/507441/paitike
Maxall	/places/355631/maxalla
Parakan	/places/884191/parakan
Apro	/places/511153/aproi
Palaiskiath	/places/543823/palaiskiathos
Leusonn	/places/177565/leusonna
Crustumi	/places/413108/crustumius
Peloriach	/places/897825/peloriacha
Arianth	/places/456036/arianthe
Filicud	/places/462425/filicudi
Smyrn	/places/550771/smyrna	/places/550893/smyrna	/places/550771/smyrna-1
Sard Pater, T.	/places/472015/Sardus-Pater-T
Haemas	/places/197295/haemasi
Daphno	/places/540722/daphnous	/places/511222/daphnous	/places/40113/daphnous
Charmide	/places/511207/charmidea
Haem Pr.	/places/216831/Haemi-Pr
Daphna	/places/727103/daphnai
Kaukoensio	/places/222083/kaukoensioi
Tall Mardīẖ	/places/869702586/tall-mardih
Sindokanda	/places/50744/sindokandai
Boinas	/places/857065/boinasa
Boinag	/places/349578/boinag	/places/355613/boinag
Cibal	/places/197207/cibalae
Dolich	/places/530845/dolicha	/places/658455/doliche	/places/491576/doliche
Iadov	/places/236483/iadovi
Mesorom	/places/857233/mesorome
Lapithai	/places/570413/lapithaion
Trogilia	/places/599990/trogiliai
Ri Neiv	/places/236562/rio-neiva
Sumaisāt	/places/658587/sumaisat-1
Tagil	/places/266058/tagili
Ochosban	/places/845025/ochosbanes
Bleminat	/places/570152/bleminatis
Komaro	/places/60677/komaroi
Komari	/places/50066/komaria
Charakitano	/places/265842/charakitanoi
Erid Ur Survey	/places/816619466/eridu-ur-survey
Anakopi	/places/857358/anakopia
Pellet	/places/668383/pelleta
Vann	/places/138323/vannes
Anaidei	/places/554186/anaideia
Bolisk	/places/554207/boliskos
Arteman	/places/906002/arteman
Nov Theodosiopol	/places/511153/nova-theodosiopolis
Lavini	/places/393444/lavinius	/places/422960/lavinium	/places/452361/lavinium
Suti	/places/266051/sutia
Dioni	/places/711228/dionia
Apolline	/places/462456/apollineum
Gallianat	/places/383662/gallianates
Guzeran-Ardashir	/places/30231/guzeran-ardashir
Luxeuil-les-Bains	/places/177568/luxeuil-les-bains
Herb Civit	/places/261244/herbi-civitas
Saint-Lizier	/places/246354/saint-lizier
Yzeures-sur-Creus	/places/138390/yzeures-sur-creuse
Badar	/places/30214/badara
Alevernac	/places/141942/alevernacum
Soan	/places/835044/soanas	/places/60055/soanos	/places/50749/soanas
Feltin	/places/187377/feltini
Pesendara	/places/40249/pesendarai
Soak	/places/814734/soaka
Soad	/places/678119/soada
Phasian The	/places/857274/phasiane-theos
Doidy	/places/554220/doidye
Ingilen	/places/874522/ingilene
Gabale	/places/893998/gabalein
Badak	/places/906004/badake
Ancalit	/places/83811/ancalites
Feurs	/places/167771/feurs
Ioanno Germanou, Mon.	/places/759569/Ioannou-Germanou-Mon
Askour	/places/865996/askoura	/places/857047/askouros
Cliban	/places/648635/clibanus
Leontin Pedi	/places/462275/leontinon-pedion
Iuli Concordi	/places/393441/iulia-concordia
Ezi Geber	/places/746700/ezion-geber
Aemat	/places/197093/aemate
Tomis	/places/629098/tomisa
Rybd	/places/465986/rybdos
Kallig	/places/50024/kalliga
Kallia	/places/573270/kalliai
Prepsida	/places/594995/prepsidai
Calidoni	/places/89132/calidonia
Stragon	/places/123121/stragona
Tẹl Šiqmonȧ	/places/678404/tel-siqmona
Tepid	/places/285535/tepidae
Vic Siam	/places/217053/vicus-siamus
Garat	/places/570253/garates
Utsurg	/places/511459/utsurgae
Caelobothr	/places/50055/caelobothras
Tolen	/places/413345/tolenus
Attuari	/places/98936/attuarii
Mage Fons	/places/465949/magea-fons
Toler	/places/423105/tolerus
Kangavar	/places/903054/kangavar
Tolet	/places/266066/toletum
Sithe	/places/737049/sitheus
Argentiol	/places/236341/argentiolum
Alazon	/places/226513/alazones
Akilisen	/places/874310/akilisene
Tagar	/places/50294/tagara
Keram Agor	/places/614696/keramon-agora
Oreitido	/places/59956/oreitidoi
Yǝriḥ	/places/687917/y1ddriho-hbo	/places/687917/y1ddriho-heb	/places/687917/y1ddriho-hbbb
Kaukon	/places/570342/kaukones	/places/570343/kaukones	/places/844976/kaukones
Maganti	/places/83860/magantia
Moloe	/places/543795/moloeis
Batin	/places/413053/batinus
Callaeci	/places/236400/callaecia
Gaulan	/places/678149/gaulane
Aphphadan	/places/897712/aphphadana
Phyll	/places/541056/phyllos	/places/507451/phyllis
Crenacc	/places/50631/crenacca
Aphoum	/places/874329/aphoumon
Palicor Stagn	/places/462408/palicorum-stagna
Qomm	/places/903036/qomm
Dracan	/places/507400/dracanon
Veh Shapur	/places/922740/veh-shapur
Bāb an-Nāṣirīy	/places/894082/bab-an-nasiriya
Caput fl. An	/places/265841/caput-fl-anae
Skotouss	/places/491722/skotoussa	/places/541107/skotoussa
Bagac	/places/108788/bagacum
Bagad	/places/805595/bagada
Dassaret	/places/481800/dassaretis
Lugdunens I	/places/991332/lugdunensis-i
Keraunio M.	/places/438761/Keraunioi-M
Oretani	/places/265989/oretania
Tennagor	/places/50301/tennagora
Epocess	/places/83840/epocessa
Thibith	/places/874768/thibitha
Palankai	/places/465969/palankaios
Imbras	/places/599669/imbrasos
Naevaz	/places/828292/naevazae
Apolloniacharax	/places/554190/apolloniacharax
Duspori	/places/573192/dusporia
Massanio	/places/59961/massanioi
Kyretia	/places/540712/kyretiai
Bāb al-ʿĀmm	/places/894082/bab-al-2bfamma
Tiberio	/places/494625/tiberioi
Ad Lotod	/places/197069/ad-lotodos
Amodat	/places/798041/amodata
Cremon	/places/383628/cremona
Kry Peg	/places/628944/krya-pege
Vixill Castell	/places/211468/vixillum-castellum
Holmo	/places/614670/holmoi	/places/648643/holmoi
Trebenn	/places/639151/trebenna
Gypsari	/places/746741/gypsaria	/places/289925/gypsaria
Thymbri	/places/550930/thymbrios	/places/614857/thymbrion	/places/606374/thymbria
Lucan	/places/438777/lucanum	/places/452371/lucani
Barbys	/places/520970/barbyses
Endes	/places/465891/endesa
Ender	/places/40134/endera
Tembri	/places/614852/tembrion
Apoll Alaeus, T.	/places/452262/Apollo-Alaeus-T
Arabi Felix	/places/746710/arabia-felix
Erisych	/places/536808/erisyche
Caelestin	/places/416785/caelestini
Poimanen	/places/511368/poimanenon
Mastiac	/places/187468/mastiacum
Carcassonn	/places/246294/carcassonne
Sestin	/places/413315/sestinum	/places/413315/sestino
Çušā	/places/912936/cusa
Patr	/places/484001/patras	/places/570567/patrae	/places/570567/patras	/places/570567/patra
Souan	/places/786123/souan
Okopsod Chori	/places/614783/okopsodon-chorion
Ianouari Pr.	/places/648646/Ianouaria-Pr
Tiristas	/places/507475/tiristasis	/places/511449/tiristasis
Pedachtho	/places/857266/pedachthoe
Belged	/places/252182/belgeda
Sallaec	/places/260631/sallaecus
Phylak	/places/570610/phylake	/places/541053/phylake
Souar	/places/50752/souara
Patm	/places/599872/patmos	/places/599871/patmos
Pato	/places/825237/patous
Herakleopol Mikr	/places/727121/herakleopolis-mikra
Istorio	/places/543739/istorioi
Yāfā-Tall-Abīb	/places/687931/yafa-tall-abib
Lygdam	/places/554273/lygdamum
Meir	/places/756602/meir	/places/609460/meiros
Ḥāʾil II	/places/120469588/ha2beil-ii
Hatr	/places/894004/hatra
Derr	/places/716549/derras
Segusiav	/places/167771/segusiavi
Implet	/places/203132/impletus
Derk	/places/511232/derkos
Ad Crisp	/places/289922/ad-crispas
Deri	/places/530840/derion
Caesarodun	/places/138255/caesarodunum
Derb	/places/648621/derbe	/places/648620/derbe
Dera	/places/573180/derai
R Hurmizd	/places/912926/ram-hurmizd
Chabakt	/places/860795/chabakta
Zadr	/places/866073/zadris
Tẹl Bǝʾẹrševaʿ	/places/678059/tel-b1dd2beerseva2bf
Melan Or	/places/746781/melana-ore
Kamberich Stom	/places/59858/kamberichon-stoma
Bolkar Dağları	/places/890432545/bolkar-daglar131	/places/890432544/bolkar-daglar131
Moir	/places/756602/moira
Kauno	/places/275650/kaunoi
Trebenda	/places/639150/trebendai
Thilaticom	/places/662221/thilaticomum
Messeniak Kolp	/places/570123/messeniakos-kolpos
Paioni	/places/491680/paionia
Ionai	/places/573266/ionaion
Ionak	/places/922711/ionaka
Sinǧar	/places/874699/singar-1
Eburobritti	/places/256153/eburobrittium
Priapi	/places/50724/priapios
Marseill	/places/148127/marseille
Epfach	/places/187242/epfach
Polemi	/places/711262/polemios
Adoll	/places/687809/adollam
Ameri	/places/857022/ameria	/places/413012/ameria
Mess	/places/570478/messa	/places/39398/messa	/places/550734/messon
Mesu	/places/148133/mesua
Pidas	/places/599890/pidasa	/places/550829/pidasos
Meso	/places/573370/mesoa
Vibriac	/places/141964/vibriacum
Leukasp	/places/716524/leukaspis
Praesid	/places/60007/praesidae
Ahamant	/places/697728/ahamant
Palod	/places/521104/palodes
Cerv	/places/324692/cerva
Chalketor	/places/599569/chalketor
Lysimachei	/places/540921/lysimacheia	/places/530986/lysimacheia	/places/501458/lysimacheia
Ormoit	/places/550580/ormoita
Kom el-Ahmar	/places/786037/kom-el-ahmar	/places/736885/kom-el-ahmar
Calcari Solari	/places/148028/calcaria-solarium
Deonian	/places/222044/deoniana
Psaramoun	/places/730149/psaramounis
Cornac	/places/197227/cornacum
ʿAbbādān	/places/211425280/2bfabbadan
Cornan	/places/40108/cornan
Samarabi	/places/60665/samarabiae
Ledra	/places/707558/ledrai
Ḫalman	/places/658409/halman
Eropaio	/places/344352/eropaioi
Ledro	/places/707558/ledroi
Knaki	/places/570523/knakion
Maporit	/places/92166/maporiton
Girz	/places/736935/girza
Tisibenens	/places/334645/tisibenenses
Alori	/places/573076/alorion
Argyr Chor	/places/49873/argyra-chora
Tiarant	/places/216837/tiarantos
Anchiesm	/places/531019/anchiesmos
Bienn	/places/589731/biennos
Sakati	/places/40283/sakatia
Ad Gemell	/places/265771/ad-gemellas
Damahandr	/places/573176/damahandron
Ludn(...)	/places/138432/ludn
Mazir	/places/942271/maziris
İzniḳmid	/places/511337/iznikmid
Ivar	/places/118766/ivarus
Yapıldak	/places/501325/yap131ldak
ʿA Ṭāb	/places/534964140/2bfain-tab
Castell Arsacalitan	/places/305043/castellum-arsacalitanum
Geront Arx	/places/261243/gerontis-arx
Tornomag	/places/138621/tornomagus
Aquitanic Sin	/places/138188/aquitanicus-sinus
Akanthin	/places/40031/akanthine
Vell	/places/438868/vella
Alexandri Arior	/places/961874/alexandria-ariorum
Baquat	/places/275601/baquates
Andesin	/places/114765/andesina
Silur	/places/79686/silures
Mendilegi	/places/442852/mendilegio
Oinopar	/places/658557/oinoparas
Municipi Val(...)	/places/236546/municipium-val
Qubbe, Mon.	/places/662204/Qubbe-Mon
Arabrigens	/places/236338/arabrigenses
Burgath	/places/678078/burgatha
Paneheo	/places/756612/paneheou
Benetutt	/places/471948/benetutti
Siuddurus Psidium)	/places/338288/siuddurusi-psidium
Helvill	/places/413167/helvillum
Branogeni	/places/79347/branogenium
Thrasym	/places/585968/thrasymos
Corcyr Nigr	/places/197224/corcyra-nigra
Pisourgi	/places/648738/pisourgia
Tamannoun	/places/334634/tamannouna
Fluminens	/places/298996/fluminenses
Tesderamosk	/places/511435/tesderamoska
Sadalo	/places/737036/sadalou
Fret Ocean	/places/79469/fretum-oceani
Ismar	/places/507409/ismara	/places/507409/ismaros
Urbēl	/places/874341/urbel
Kaprobarad	/places/658495/kaprobarada
Laphr	/places/540903/laphron
Tyregeta	/places/226801/tyregetai
Ilipul La	/places/260565/ilipula-laus
Metapont	/places/442658/metapontum
Ai M.	/places/570376/Aion-M
Zing Pr.	/places/40352/Zingis-Pr
Langr	/places/177441/langres
ʿngrn	/places/688016/2bfngrn
Aphrodeisi	/places/638753/aphrodeisias
Kolymbari Akr	/places/471959/kolymbarion-akron
Chaerone	/places/540701/name.2014-12-09.2469257753	/places/540701/chaeronea
Caeni M.	/places/167704/Caenia-M
Neš	/places/628923/nesa
Vic Basoretens	/places/203167/vicus-basoretensis
Erbil	/places/874341/erbil	/places/874341/erbil-1
Secheri	/places/828309/secheries
Cassin	/places/432764/cassino
Amini	/places/570070/aminios
Eurot	/places/570248/eurotas	/places/570248/name.2013-11-08.3843184149
Erakti	/places/229546/eraktion
Amyklai	/places/589690/amyklaion
Europ	/places/491594/europos	/places/893990/europos	/places/903104/europos	/places/536074/europe	/places/1001887/europe	/places/991376/europa	/places/658465/europos	/places/893990/europus	/places/599616/europos	/places/491595/europos
Ingaevon	/places/101202/ingaevones
Lenon	/places/741505/lenonos
Eurom	/places/599616/euromos
Muscat	/places/284472645/muscat
Ap Thomas, Mon.	/places/759543/Apa-Thomas-Mon
Margidun	/places/79595/margidunum
Lamot	/places/648690/lamotis
Bephour	/places/897740/bephoure
Flos	/places/416810/flosis
Arbala	/places/465855/arbalai
Sosaead	/places/60043/sosaeadae
Matern	/places/413195/maternum
Diabol	/places/481803/diabolis
Belgynai	/places/897736/belgynaia
Clampeti	/places/452304/clampetia
Albania Pyla	/places/863825/albaniai-pylai
Philetairei	/places/554310/philetaireia
Tauroenti	/places/157934/tauroention
Crindavin Port	/places/151770/crindavinus-portus
Thmonachth	/places/759677/thmonachthe
Cyparissi Sin	/places/570185/cyparissius-sinus
Hephaist	/places/727119/hephaistos
Phyl Chori	/places/614804/phyle-chorion
Za	/places/40347/zaa
Šušan	/places/912936/susan
Bethor Katoter	/places/687858/bethoron-katotera
Aquil	/places/442470/aquilo
Aquin	/places/432695/aquinum
Bodotri Aestuari	/places/89120/bodotria-aestuarium
Lucan Ager	/places/432913/lucanus-ager
Cotiar	/places/50080/cotiara
Aphroditopol	/places/736889/aphroditopolis	/places/786084/aphroditopolis	/places/730091/aphroditopolis	/places/756532/aphroditopolis
Aufug	/places/452266/aufugum
Chamav	/places/98935/chamavi
Psych	/places/737027/psychis
Repetinian	/places/299012/repetiniana
Ergod	/places/857687/ergoda
Nymph	/places/573392/nymphas	/places/573394/nymphon
Ficari	/places/471924/ficaria
Afinian	/places/465842/afiniana
Monimo	/places/741522/monimou
Trogil	/places/462526/trogilos
Kom Aush	/places/736932/kom-aushim
Harmateli	/places/60523/harmatelia
Lamfoctens	/places/311113/lamfoctensis
Krokylei	/places/540891/krokyleion
Phabd	/places/857269/phabda
Politei	/places/573470/politeia
Splon	/places/197525/splonum
Hier et Cepi	/places/707589/hiera-et-cepia
Echeidor	/places/491584/echeidoros
Phabr	/places/580069/phabra
Paionida	/places/580048/paionidai
Aurens	/places/236357/aurenses
Vic Senot	/places/119031/vicus-senot
Qaṭāʾiʿ Ḫāqān ʿUrtūǧ	/places/894082/qata2bei2bf-haqan-2bfurtug
Mouris	/places/648711/mourisa
Saged	/places/59835/sageda
Arp	/places/442476/arpi	/places/300354627/arpa
Arr	/places/109194/arras	/places/609323/arra	/places/678031/arra	/places/674221/arra
Ars	/places/246207/arsi	/places/570115/arsen	/places/40054/arsi	/places/260494/arsa	/places/256159/arsa	/places/266021/arse
Art	/places/857688/arta	/places/805592/artas	/places/805592/arta
Arv	/places/255993/arva
Kaloikino	/places/481872/kaloikinoi
Macedoni	/places/491656/macedonia	/places/981531/macedonia
Ara	/places/599511/arai	/places/30208/arai
Arb	/places/59675/arbis	/places/40049/arbis	/places/197134/arba	/places/59690/arbis	/places/59691/arbae	/places/197135/arba	/places/483960/arbon	/places/573112/arba	/places/187292/arbon
Arc	/places/628929/arca	/places/805592/arca	/places/805592/arcas	/places/668198/arca
Ard	/places/874360/arda
Are	/places/619109/area
Sepei	/places/573513/sepeia
Delmini	/places/197244/delminium
Psebtanes	/places/778442/psebtanesis
Arl	/places/109232/arlon	/places/148217/arles
Arm	/places/83814/armis	/places/60420/arma
Arn	/places/501361/arne	/places/349575/arnum	/places/697634/arnon	/places/413030/arna	/places/573120/arne	/places/403181/arnus	/places/246191/arnum	/places/540663/arne
Aro	/places/687835/arous	/places/930165/arois	/places/697635/aroes	/places/570567/aroe
Fund (...) 2	/places/314958/fundus-2
Fund (...) 1	/places/314957/fundus-1
Ap Ioannes, Mon.	/places/756525/Apa-Ioannes-Mon
Montil Potam	/places/741523/montila-potamos
Syrnid	/places/595000/syrnides
Pontin	/places/573474/pontinos
Drepan Pr.	/places/521008/Drepanon-Pr	/places/766356/Drepanum-Pr	/places/589766/Drepanon-Pr	/places/707503/Drepanon-Pr	/places/570203/Drepanon-Pr
Pontik	/places/1001135/pontike
ʾśqln	/places/687839/2besqln
Pontic	/places/992081/pontica
Abtug	/places/737011/abtuga
Banasyme	/places/874768/banasymeon
Sakasen	/places/863879/sakasene
Scipion Monu.	/places/256038/Scipionis-Monu
Kochab	/places/678256/kochaba
Herlitan	/places/465913/herlitana
Corev	/places/314940/coreva
Phlorian	/places/874647/phlorianon
Tempel Ramses' II.	/places/727078/Tempel-Ramses-II
Nervi	/places/109199/nervii
Birth Okbano	/places/897743/birtha-okbanou
Lentin	/places/462279/lentini
Eikour	/places/50636/eikour
Sinuri, T.	/places/599936/Sinuri-T
Schism	/places/543861/schisma
Toumar	/places/338294/toumar
Pacatian	/places/278631/pacatiana
Bolbitin Stom	/places/727086/bolbitinon-stoma-1	/places/727086/bolbitinon-stoma
Marathouss	/places/550721/marathoussa
Briorat	/places/167693/brioratis
Vindem	/places/652377/vindemis
Ad Figlin	/places/383544/ad-figlinas
Hermae	/places/315035/hermaeum
Leontopol	/places/727146/leontopolis	/places/648651/leontopolis	/places/668318/leontopolis-1	/places/874404/leontopolis	/places/682560/leontopolis	/places/727147/leontopolis	/places/857381/leontopolis	/places/668318/leontopolis
Brutti Pr.	/places/452366/Bruttium-Pr
Hermai	/places/716572/hermaia	/places/471944/hermaia	/places/573249/hermaion	/places/511274/hermaion	/places/573250/hermaion
Saracen	/places/697748/saraceni
Kollintathyr	/places/741500/kollintathyr
Mein Sabatth	/places/897807/meinas-sabattha
Ouarad	/places/240979/ouarada	/places/270357/ouarada
Bigastr	/places/265826/bigastrum
Tabani	/places/252987/tabaniu
ʿAıntāb	/places/534964140/2bfa131ntab
Ouarar	/places/89264/ouarar
Bououind	/places/79337/bououinda
Dipoina	/places/573187/dipoinai
Philadelphei	/places/737008/philadelpheia	/places/648736/philadelpheia	/places/697728/philadelpheia	/places/550822/philadelpheia
Marmar	/places/638985/marmara
Di Pr.	/places/589762/Dion-Pr
Nakl	/places/678294/nakle
Galeps	/places/501421/galepsos	/places/501422/galepsos
Ammonio Pr.	/places/39284/Ammoniou-Pr
Elymni	/places/540761/elymnion
Eddan	/places/894006/eddana
Golpo	/places/806351/golpoa
Massy	/places/668288/massyas
Mordiai	/places/638758/mordiaion
Mazic	/places/295306/mazices
Griselic	/places/157864/griselica
Mazik	/places/776198/mazikes
Tiber	/places/423080/tiber	/places/423080/tiberis
Olour	/places/573405/oloura	/places/573406/olouros
Brigant	/places/89126/brigantes	/places/79354/brigantes
Fisteli	/places/438737/fistelia
Hypso	/places/570303/hypsous	/places/573259/hypsois	/places/573258/hypsoi
Asarin	/places/631188/asarinum
Tadorit	/places/92188/tadoriton
al-Maḥūz	/places/894082/al-mahuza
Psinaleitid Diorux	/places/737024/psinaleitidos-diorux
Aqu Voconi	/places/246174/aquae-voconiae
Sibri	/places/383780/sibrium	/places/50740/sibrion
Beturr	/places/246244/beturri
Tertonpetochnoub	/places/759670/tertonpetochnoubis
ḥwt-nṯrn Ḫnsw (mwꜣst)	/places/786017/hwt-ntrn-hnsw-mwa723st
Pitin Mergens	/places/413261/pitinum-mergens
Antiphra	/places/716524/antiphrai
Chel	/places/520991/chelae
Veregr	/places/416880/veregra
Mainali Pedi	/places/570450/mainalion-pedion
Kallipoul	/places/501450/kallipoulis
Are Kom	/places/741431/areos-kome	/places/759545/areos-kome
Compit	/places/422908/compitum
Chelonat Sin	/places/570175/chelonatas-sinus
Archab	/places/857039/archabis
Tiama	/places/40338/tiamaa
Salpinat	/places/416853/salpinates
Fund Tigitan	/places/324706/fundus-tigitanus
Lithin Pyrg	/places/59897/lithinos-pyrgos
Metall Aelian Pincensi	/places/209139/metalla-aeliana-pincensia
Phasel	/places/639051/phaselis
Thillazaman	/places/876723/thillazamana
No. 4 Villag	/places/786084/no-4-village
Gistat	/places/806350/gistate	/places/798065/gistate
Fan Minerv	/places/114779/fanum-minervae
Magnian	/places/197370/magniana
Pag Gallor et Segardinenssi	/places/246549/pagus-gallorum-et-segardinenssium
Bursav	/places/260516/bursavo
Vic Scapti	/places/217051/vicus-scaptia
Valashfarr	/places/903043/valashfarr
Phalakra	/places/550818/phalakrai
Dachinabad	/places/49956/dachinabades
Antiphr	/places/716524/antiphras	/places/716524/antiphro
Pontanen	/places/609508/pontanena
Nekromantei	/places/531011/nekromanteion
Kerdoni	/places/442613/kerdonia
Sarnad	/places/197496/sarnade
Maktori	/places/462295/maktorion
Sarnac	/places/554326/sarnaca
Sarnal	/places/246625/sarnali
Coramb	/places/798055/corambis
Lonibara Stom	/places/59898/lonibarai-stoma
Ad flum Tigr	/places/876558/ad-flumen-tigrem
Hierapol	/places/628959/hierapolis	/places/658480/hierapolis-2	/places/594968/hierapolis	/places/658480/hierapolis-1	/places/658480/hierapolis	/places/609403/hierapolis	/places/658481/hierapolis	/places/682553/hierapolis	/places/638860/hierapolis
Athena, Zeus, T.	/places/599541/Athena-Zeus-T
Carco	/places/29625/carcoe
Ouranopol	/places/501599/ouranopolis
Kiss M.	/places/491636/Kissos-M
Carvanc M.	/places/197194/Carvanca-M
Autodik	/places/741437/autodike
Asteleph	/places/857049/astelephos
Aethiopi	/places/334481/aethiopia	/places/39274/aethiopia
Antiochei  Oront	/places/658381/antiocheia-am-orontes
Fin Atrebat	/places/114781/fines-atrebatum
